92,[Advertising and Sponsorship Policy](https://www.mayoclinic.org/about-this-site/advertising-sponsorship-policy) * [Site Map](https://www.mayoclinic.org/site-help/site-map) * [Manage Cookies](https://www.mayoclinic.org/#) *
93,"* *

Language:English

* [English](https://www.mayoclinic.org/diseases-conditions/gastritis/symptoms-causes/syc-20355807) * [Español](https://www.mayoclinic.org/es/diseases-conditions/gastritis/symptoms-causes/syc-20355807) * [العربية](https://www.mayoclinic.org/ar/diseases-conditions/gastritis/symptoms-causes/syc-20355807) *"
94,"[简体中文](https://www.mayoclinic.org/zh-hans/diseases-conditions/gastritis/symptoms-causes/syc-20355807) © 1998-2024 Mayo Foundation for Medical Education and Research (MFMER). All rights reserved. Language:English

*"
95,[English](https://www.mayoclinic.org/diseases-conditions/gastritis/symptoms-causes/syc-20355807) * [Español](https://www.mayoclinic.org/es/diseases-conditions/gastritis/symptoms-causes/syc-20355807) * [العربية](https://www.mayoclinic.org/ar/diseases-conditions/gastritis/symptoms-causes/syc-20355807) * [简体中文](https://www.mayoclinic.org/zh-hans/diseases-conditions/gastritis/symptoms-causes/syc-20355807)
96,"Title: Symptoms of 12 Serious Diseases and Health Problems List

URL Source: https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm

Markdown Content:
* [Introduction](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#what_are_symptoms_of_serious_diseases_and_health_problems) * [What are symptoms of serious diseases and health problems?](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#what_are_symptoms_of_serious_diseases_and_health_problems) *"
97,"[Heart Attack](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#15_signs_and_symptoms_of_a_heart_attack) * [15 Signs and symptoms of a heart attack](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#15_signs_and_symptoms_of_a_heart_attack)
* [Stoke](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#10_signs_and_symptoms_of_a_stroke) * [10 Signs and symptoms of a stroke](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#10_signs_and_symptoms_of_a_stroke)
*"
98,"[Breast Disease](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#5_signs_and_symptoms_of_breast_disease) *   [5 Signs and symptoms of breast disease](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#5_signs_and_symptoms_of_breast_disease)
*   [Lung Disease](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#7_signs_and_symptoms_of_lung_disease) * [7 Signs and symptoms of lung disease](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#7_signs_and_symptoms_of_lung_disease)
* [Bladder Problems](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#7_signs_and_symptoms_of_bladder_problems) * [7 Signs and symptoms of bladder problems](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#7_signs_and_symptoms_of_bladder_problems)
*"
99,"[Mental Illness](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#12_signs_and_symptoms_of_mental_illness_or_emotional_problems) * [12 Signs and symptoms of mental illness or emotional problems](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#12_signs_and_symptoms_of_mental_illness_or_emotional_problems)
* [Female Reproductive](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#15_symptoms_of_female_reproductive_health_problems) * [15 Symptoms of female reproductive health problems](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#15_symptoms_of_female_reproductive_health_problems)
*"
100,"[Digestive Diseases](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#9_signs_and_symptoms_of_stomach_and_digestive_diseases) * [9 Signs and symptoms of stomach and digestive diseases](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#9_signs_and_symptoms_of_stomach_and_digestive_diseases)
* [Skin Cancer](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#8_signs_and_symptoms_of_skin_cancer) *"
101,"[8 Signs and symptoms of skin cancer](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#8_signs_and_symptoms_of_skin_cancer)
* [Muscle or Joint Disease](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#8_signs_and_symptoms_of_muscle_or_joint_disease) * [8 Signs and symptoms of muscle or joint disease](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#8_signs_and_symptoms_of_muscle_or_joint_disease)
*"
102,"[Headache](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#12_signs_and_symptoms_of_headache_disorders) * [12 Signs and symptoms of headache disorders](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#12_signs_and_symptoms_of_headache_disorders)
* [Eating Disorders](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#14_signs_and_symptoms_of_eating_disorders_and_weight_problems) * [14 Signs and symptoms of eating disorders and weight problems](https://www.medicinenet.com/symptoms_of_serious_diseases_and_health_problems/article.htm#14_signs_and_symptoms_of_eating_disorders_and_weight_problems)

### What are symptoms of serious diseases and health problems?

!"
103,"[Image 1: Symptoms of serious diseases and health problems](https://images.medicinenet.com/images/Article/main_image/asthma-attack-shortness-breath-chest-pain-lungs-inhalation.jpg?output-quality=75) Never ignore the signs or symptoms of a serious disease or health problem. When is a [cough](https://www.medicinenet.com/chronic_cough/article.htm) ""just"" a cough, or a [headache](https://www.medicinenet.com/headache/article.htm) a symptom to be concerned about? Listed are signs and symptoms that could indicate a serious health condition, and you should see a doctor if you experience any symptoms of concern."
104,"Sometimes, a symptom in one part of the body may be a sign of a problem in another part of the body. Moreover, unrelated symptoms that might be minor on their own could be warning signs of a more serious medical disease or condition. Listen to your body, note all symptoms, and share them in detail with your doctor. Types of serious diseases and health problems include:

*"
105,"[Heart attack](https://www.medicinenet.com/heart_attack/article.htm) * [Stroke](https://www.medicinenet.com/stroke_symptoms_and_treatment/article.htm)
*   Reproductive health
*   Breast problems
*   Lung problems
*   Stomach or digestive problems
*   Bladder problems
*   Skin problems
*   Muscle or joint problems
*   Emotional problems
*   Headache[](https://www.medicinenet.com/migraine_headaches_pictures_slideshow/article.htm) problems (not including everyday tension [headaches](https://www.medicinenet.com/headache/article.htm)) *   Eating or weight problems

### 15 Signs and symptoms of a heart attack

[Heart attacks](https://www.medicinenet.com/heart_attack/article.htm) in real life often are not as dramatic as they appear to be in movies."
106,"Some early symptoms of a [heart](https://www.medicinenet.com/heart_how_the_heart_works/article.htm) attack can happen a month or so before the heart attack. Before a heart attack, you may experience these symptoms:

1. Unusual [fatigue](https://www.medicinenet.com/fatigue/article.htm)/low energy
2. Trouble sleeping
3."
107,"Problems [breathing](https://www.medicinenet.com/lungs_design_and_purpose/article.htm)
4. [Indigestion](https://www.medicinenet.com/dyspepsia/article.htm)
5. [Anxiety](https://www.medicinenet.com/anxiety/article.htm)
6. Back or [abdominal pain](https://www.medicinenet.com/abdominal_pain_causes_remedies_treatment/article.htm)"
108,"During a heart attack, these symptoms may occur:

7. [Pain](https://www.medicinenet.com/pain_management/article.htm), uncomfortable pressure, squeezing, or feeling of fullness in the center of the chest that lasts more than a few minutes, or goes away and comes back
8. Pain[](https://www.medicinenet.com/pain_quiz/quiz.htm) or discomfort in other areas of the upper body, including the arms, back, neck, jaw, or stomach
9. Shortness of breath, with or without chest discomfort

Other symptoms are:

10."
109,"Breaking out in a [cold](https://www.medicinenet.com/common_cold/article.htm) sweat
11. [Nausea](https://www.medicinenet.com/nausea_and_vomiting/article.htm) and/or [vomiting](https://www.medicinenet.com/nausea_and_vomiting/article.htm),
12."
110,"[Lightheadedness](https://www.medicinenet.com/dizziness_dizzy/article.htm)

Women also experience [chest pain](https://www.medicinenet.com/chest_pain/article.htm) or discomfort but also are more likely than men to experience

13.  shortness of breath,
14. nausea/vomiting, and
15. back or jaw pain. _"
111,"If you have any of the above symptoms, go to an emergency room right away or call 911._

### 10 Signs and symptoms of a stroke

Signs of a stroke[](https://www.medicinenet.com/stroke_pictures_slideshow/article.htm) happen suddenly and are different from signs of a heart attack. The American Stroke[](https://www.medicinenet.com/stroke_quiz/quiz.htm) Association recommends remembering the mnemonic F.A.S.T. to spot a [stroke](https://www.medicinenet.com/11_signs_and_symptoms_of_stroke/article.htm) and know when to call 9-1-1 for help:

1. **F**ace drooping
2. **A**rm weakness
3."
112,"**S**peech difficulty
4. **T**ime to call 9-1-1

Other signs and symptoms of stroke to watch for include:

1. Sudden or rapidly developing problems with sight
2. Sudden or rapidly developing problems with [dizziness](https://www.medicinenet.com/dizziness_dizzy/article.htm), balance, and coordination
3."
113,"Sudden numbness or weakness in the face, arms, or legs
4.  Sudden confusion or trouble understanding
5. Sudden inability to say the right word, incoherent speech, or slurred speech
6.  Severe headache[](https://www.medicinenet.com/headaches_quiz/quiz.htm) with no known cause

_ If you have any of the above symptoms, go to an emergency room right away or call 911._ [![Image 2](https://images.medicinenet.com//images/slideshow/heart-disease-visual-guide-s1-arteriogram-of-healthy-heart.jpg) #### SLIDESHOW Heart Disease: Causes of a Heart Attack See Slideshow](https://www.medicinenet.com/heart_disease_pictures_slideshow_visual_guide/article.htm)

### 5 Signs and symptoms of breast disease"
114,"A woman has a 1 in 8 chance of developing [breast cancer](https://www.medicinenet.com/breast_cancer_facts_stages/article.htm) in her lifetime. However, though many breast problems are not [cancer](https://www.medicinenet.com/cancer/article.htm)\-related, they do require prompt evaluation. Signs and symptoms of breast problems include:

1. [Nipple](https://www.medicinenet.com/breast_anatomy/article.htm) discharge (could be milky, yellowish, greenish, or brownish)"
115,"2.  Unusual breast tenderness or pain
3. Breast or nipple skin changes, such as ridges, dimpling, pitting, swelling, redness, or scaling
4.  Lump or thickening in or near the breast or underarm area
5.  Inverted nipples

If you experience any of these breast problem symptoms, see a healthcare professional for evaluation.

### 7 Signs and symptoms of lung disease

[Lung cancer](https://www.medicinenet.com/lung_cancer/article.htm), [chronic obstructive pulmonary disease](https://www.medicinenet.com/copd_chronic_obstructive_pulmonary_disease/article.htm) ([COPD](https://www.medicinenet.com/copd_chronic_obstructive_pulmonary_disease/article.htm)), [emphysema](https://www.medicinenet.com/emphysema_lung_condition/article.htm), [asthma](https://www.medicinenet.com/asthma_overview/article.htm), and other diseases of the lungs[](https://www.medicinenet.com/image-collection/lungs_picture/picture.htm) can be serious and should be addressed. Symptoms of serious lung problems include:

1. [Coughing](https://www.medicinenet.com/chronic_cough/article.htm) up blood
2."
